Classification,Market,Wholesale,Retail,Supply Volume,County,Date
White Maize,Embu Town,61.11,75.0,7000.0,Embu,2023-03-08
White Maize,Embu Town,66.67,80.0,7000.0,Embu,2023-03-11
White Maize,Embu Town,66.67,80.0,5000.0,Embu,2023-03-11
White Maize,Embu Town,66.67,80.0,6000.0,Embu,2023-03-29
White Maize,Embu Town,66.67,80.0,8000.0,Embu,2023-04-01
White Maize,Embu Town,66.67,80.0,8000.0,Embu,2023-04-05
White Maize,Embu Town,66.67,80.0,10000.0,Embu,2023-04-08
White Maize,Embu Town,66.67,80.0,7000.0,Embu,2023-04-15
White Maize,Embu Town,66.67,80.0,7000.0,Embu,2023-04-19
White Maize,Embu Town,66.67,80.0,5000.0,Embu,2023-04-22
White Maize,Embu Town,77.78,90.0,4000.0,Embu,2023-05-13
White Maize,Embu Town,77.78,90.0,4000.0,Embu,2023-05-17
White Maize,Embu Town,77.78,90.0,4000.0,Embu,2023-05-20
White Maize,Embu Town,77.78,90.0,2000.0,Embu,2023-05-24
White Maize,Embu Town,77.78,180.0,7000.0,Embu,2023-06-03
White Maize,Embu Town,82.22,180.0,10000.0,Embu,2023-06-07
White Maize,Embu Town,77.78,90.0,6000.0,Embu,2023-06-10
White Maize,Embu Town,83.33,90.0,7000.0,Embu,2023-06-14
White Maize,Embu Town,77.78,90.0,7000.0,Embu,2023-06-17
White Maize,Embu Town,75.56,180.0,7000.0,Embu,2023-06-24
White Maize,Embu Town,77.78,90.0,10000.0,Embu,2023-06-28
White Maize,Embu Town,77.78,180.0,7000.0,Embu,2023-07-01
White Maize,Embu Town,77.78,180.0,9000.0,Embu,2023-07-12
White Maize,Embu Town,66.67,160.0,5000.0,Embu,2023-07-26
White Maize,Embu Town,66.67,160.0,1000.0,Embu,2023-07-29
White Maize,Embu Town,66.67,75.0,4000.0,Embu,2023-08-02
White Maize,Embu Town,55.56,75.0,4000.0,Embu,2023-08-16
White Maize,Embu Town,55.56,75.0,5000.0,Embu,2023-08-23
White Maize,Embu Town,55.56,75.0,4000.0,Embu,2023-08-26
White Maize,Embu Town,55.56,75.0,4000.0,Embu,2023-09-02
White Maize,Embu Town,55.56,75.0,6000.0,Embu,2023-09-06
White Maize,Embu Town,55.56,75.0,4000.0,Embu,2023-09-20
White Maize,Embu Town,55.56,75.0,4000.0,Embu,2023-10-07
White Maize,Embu Town,55.56,75.0,1200.0,Embu,2023-10-11
White Maize,Embu Town,55.56,75.0,6000.0,Embu,2023-10-14
White Maize,Embu Town,55.56,75.0,4000.0,Embu,2023-10-18
White Maize,Embu Town,53.33,75.0,4000.0,Embu,2023-10-21
White Maize,Embu Town,55.56,75.0,3000.0,Embu,2023-10-28
White Maize,Embu Town,55.56,75.0,4000.0,Embu,2023-11-01
White Maize,Embu Town,55.56,75.0,5000.0,Embu,2023-11-08
White Maize,Embu Town,55.56,75.0,6000.0,Embu,2023-11-11
White Maize,Embu Town,53.33,65.0,7000.0,Embu,2023-11-18
White Maize,Embu Town,53.33,75.0,7000.0,Embu,2023-11-22
White Maize,Embu Town,55.56,75.0,8000.0,Embu,2023-11-29
White Maize,Embu Town,55.56,75.0,7000.0,Embu,2023-12-06
White Maize,Embu Town,5.33,75.0,6000.0,Embu,2023-12-09
White Maize,Embu Town,53.33,75.0,7000.0,Embu,2023-12-13
White Maize,Embu Town,53.33,65.0,4000.0,Embu,2023-12-16
White Maize,Embu Town,55.56,75.0,4000.0,Embu,2023-12-30
White Maize,Embu Town,55.56,65.0,5000.0,Embu,2024-01-03
White Maize,Embu Town,53.33,75.0,4000.0,Embu,2024-01-10
White Maize,Embu Town,53.33,75.0,7000.0,Embu,2024-01-20
White Maize,Embu Town,50.0,65.0,7000.0,Embu,2024-01-27
White Maize,Embu Town,53.33,65.0,4000.0,Embu,2024-02-03
Mixed-Traditional ,Kiritiri,28.89,80.0,8000.0,Embu,2021-09-09
Mixed-Traditional ,Kiritiri,30.0,40.0,2900.0,Embu,2021-09-20
Mixed-Traditional ,Kiritiri,30.0,40.0,2800.0,Embu,2021-09-23
Mixed-Traditional ,Kiritiri,30.0,40.0,4600.0,Embu,2021-09-27
Mixed-Traditional ,Kiritiri,50.0,100.0,1200.0,Embu,2021-10-04
Mixed-Traditional ,Kiritiri,30.0,40.0,10000.0,Embu,2021-10-07
Mixed-Traditional ,Kiritiri,50.0,100.0,5800.0,Embu,2021-10-14
Mixed-Traditional ,Kiritiri,30.0,40.0,6080.0,Embu,2021-10-25
Mixed-Traditional ,Kiritiri,30.0,80.0,6080.0,Embu,2021-10-25
Mixed-Traditional ,Kiritiri,40.0,50.0,4050.0,Embu,2021-10-28
Mixed-Traditional ,Kiritiri,35.0,45.0,7800.0,Embu,2021-11-04
Mixed-Traditional ,Kiritiri,40.0,45.0,4600.0,Embu,2021-11-08
Mixed-Traditional ,Kiritiri,35.0,45.0,5880.0,Embu,2021-11-15
Mixed-Traditional ,Kiritiri,35.0,45.0,3900.0,Embu,2021-11-22
Mixed-Traditional ,Kiritiri,35.0,45.0,3600.0,Embu,2021-11-25
Mixed-Traditional ,Kiritiri,30.0,40.0,3200.0,Embu,2021-12-02
Mixed-Traditional ,Kiritiri,30.0,40.0,3500.0,Embu,2021-12-09
Mixed-Traditional ,Kiritiri,30.0,40.0,3600.0,Embu,2021-12-16
Mixed-Traditional ,Kiritiri,30.0,40.0,5070.0,Embu,2021-12-20
Mixed-Traditional ,Kiritiri,30.0,80.0,3600.0,Embu,2021-12-23
Mixed-Traditional ,Kiritiri,30.0,40.0,3800.0,Embu,2022-01-06
Mixed-Traditional ,Kiritiri,30.0,40.0,4800.0,Embu,2022-01-10
Mixed-Traditional ,Kiritiri,30.0,40.0,5980.0,Embu,2022-01-13
Mixed-Traditional ,Kiritiri,33.0,36.0,5490.0,Embu,2022-01-27
Mixed-Traditional ,Kiritiri,33.0,36.0,5200.0,Embu,2022-01-31
Mixed-Traditional ,Kiritiri,33.0,36.0,6300.0,Embu,2022-02-07
Mixed-Traditional ,Kiritiri,33.0,36.0,5800.0,Embu,2022-02-14
Mixed-Traditional ,Kiritiri,33.0,36.0,6800.0,Embu,2022-02-17
Mixed-Traditional ,Kiritiri,40.0,45.0,6900.0,Embu,2022-02-21
Mixed-Traditional ,Kiritiri,40.0,45.0,7600.0,Embu,2022-02-24
Mixed-Traditional ,Kiritiri,40.0,45.0,6900.0,Embu,2022-03-03
Mixed-Traditional ,Kiritiri,36.0,40.0,5200.0,Embu,2022-03-07
Mixed-Traditional ,Kiritiri,40.0,45.0,5290.0,Embu,2022-03-10
Mixed-Traditional ,Kiritiri,36.0,40.0,6200.0,Embu,2022-03-14
Mixed-Traditional ,Kiritiri,36.0,40.0,4700.0,Embu,2022-03-17
Mixed-Traditional ,Kiritiri,36.0,40.0,5300.0,Embu,2022-03-21
Mixed-Traditional ,Kiritiri,36.0,40.0,4300.0,Embu,2022-03-24
Mixed-Traditional ,Kiritiri,36.0,40.0,3200.0,Embu,2022-03-28
Mixed-Traditional ,Kiritiri,36.0,40.0,4600.0,Embu,2022-03-31
Mixed-Traditional ,Kiritiri,40.0,45.0,5200.0,Embu,2022-04-07
Mixed-Traditional ,Kiritiri,40.0,45.0,5400.0,Embu,2022-04-11
Mixed-Traditional ,Kiritiri,40.0,45.0,4900.0,Embu,2022-04-14
Mixed-Traditional ,Kiritiri,45.0,50.0,3800.0,Embu,2022-04-25
Mixed-Traditional ,Kiritiri,45.0,50.0,4500.0,Embu,2022-04-28
Mixed-Traditional ,Kiritiri,45.0,50.0,4500.0,Embu,2022-05-05
Mixed-Traditional ,Kiritiri,110.0,120.0,4200.0,Embu,2022-05-12
Mixed-Traditional ,Kiritiri,100.0,120.0,4600.0,Embu,2022-05-19
Mixed-Traditional ,Kiritiri,50.0,60.0,3400.0,Embu,2022-05-23
Mixed-Traditional ,Kiritiri,50.0,60.0,4490.0,Embu,2022-05-25
Mixed-Traditional ,Kiritiri,100.0,120.0,4500.0,Embu,2022-05-30
Mixed-Traditional ,Kiritiri,50.0,60.0,4800.0,Embu,2022-06-02
Mixed-Traditional ,Kiritiri,50.0,60.0,3600.0,Embu,2022-06-06
Mixed-Traditional ,Kiritiri,65.0,75.0,3000.0,Embu,2022-06-13
Mixed-Traditional ,Kiritiri,70.0,90.0,3800.0,Embu,2022-06-16
Mixed-Traditional ,Kiritiri,70.0,90.0,3600.0,Embu,2022-06-20
Mixed-Traditional ,Kiritiri,80.0,90.0,3300.0,Embu,2022-06-27
Mixed-Traditional ,Kiritiri,80.0,90.0,3600.0,Embu,2022-06-30
Mixed-Traditional ,Kiritiri,75.0,85.0,5700.0,Embu,2022-07-07
Mixed-Traditional ,Kiritiri,80.0,85.0,4800.0,Embu,2022-07-14
Mixed-Traditional ,Kiritiri,75.0,85.0,3800.0,Embu,2022-07-18
Mixed-Traditional ,Kiritiri,75.0,85.0,3700.0,Embu,2022-07-21
Mixed-Traditional ,Kiritiri,75.0,85.0,4300.0,Embu,2022-07-25
Mixed-Traditional ,Kiritiri,60.0,75.0,4400.0,Embu,2022-07-28
Mixed-Traditional ,Kiritiri,65.0,75.0,3500.0,Embu,2022-08-01
Mixed-Traditional ,Kiritiri,65.0,75.0,4600.0,Embu,2022-08-04
Mixed-Traditional ,Kiritiri,65.0,75.0,4600.0,Embu,2022-08-08
Mixed-Traditional ,Kiritiri,65.0,75.0,5200.0,Embu,2022-08-11
Mixed-Traditional ,Kiritiri,65.0,75.0,4600.0,Embu,2022-08-15
Mixed-Traditional ,Kiritiri,65.0,75.0,4500.0,Embu,2022-08-18
Mixed-Traditional ,Kiritiri,65.0,75.0,5500.0,Embu,2022-09-01
Mixed-Traditional ,Kiritiri,65.0,75.0,6200.0,Embu,2022-09-12
Mixed-Traditional ,Kiritiri,65.0,75.0,5800.0,Embu,2022-09-15
Mixed-Traditional ,Kiritiri,65.0,75.0,6400.0,Embu,2022-09-19
Mixed-Traditional ,Kiritiri,65.0,75.0,6800.0,Embu,2022-09-22
Mixed-Traditional ,Kiritiri,65.0,75.0,5500.0,Embu,2022-09-26
Mixed-Traditional ,Kiritiri,65.0,75.0,5400.0,Embu,2022-09-29
Mixed-Traditional ,Kiritiri,65.0,75.0,5900.0,Embu,2022-10-06
Mixed-Traditional ,Kiritiri,65.0,75.0,5900.0,Embu,2022-10-13
Mixed-Traditional ,Kiritiri,65.0,75.0,5200.0,Embu,2022-10-17
Mixed-Traditional ,Kiritiri,65.0,75.0,6300.0,Embu,2022-10-24
Mixed-Traditional ,Kiritiri,65.0,75.0,7990.0,Embu,2022-10-27
Mixed-Traditional ,Kiritiri,65.0,75.0,5200.0,Embu,2022-10-31
Mixed-Traditional ,Kiritiri,65.0,75.0,5500.0,Embu,2022-11-03
Mixed-Traditional ,Kiritiri,65.0,75.0,6800.0,Embu,2022-11-07
Mixed-Traditional ,Kiritiri,65.0,75.0,5600.0,Embu,2022-11-10
Mixed-Traditional ,Kiritiri,65.0,75.0,6200.0,Embu,2022-11-14
Mixed-Traditional ,Kiritiri,65.0,75.0,6300.0,Embu,2022-11-17
Mixed-Traditional ,Kiritiri,65.0,75.0,6500.0,Embu,2022-11-28
Mixed-Traditional ,Kiritiri,65.0,75.0,6490.0,Embu,2022-12-01
Mixed-Traditional ,Kiritiri,65.0,75.0,6090.0,Embu,2022-12-05
Mixed-Traditional ,Kiritiri,65.0,75.0,6800.0,Embu,2022-12-08
Mixed-Traditional ,Kiritiri,65.0,75.0,6200.0,Embu,2022-12-19
Mixed-Traditional ,Kiritiri,65.0,75.0,6400.0,Embu,2022-12-22
Mixed-Traditional ,Kiritiri,65.0,75.0,5400.0,Embu,2022-12-29
Mixed-Traditional ,Kiritiri,65.0,75.0,6500.0,Embu,2022-12-29
Mixed-Traditional ,Kiritiri,65.0,75.0,6500.0,Embu,2023-01-02
Mixed-Traditional ,Kiritiri,65.0,75.0,5600.0,Embu,2023-01-05
Mixed-Traditional ,Kiritiri,65.0,75.0,6290.0,Embu,2023-01-12
Mixed-Traditional ,Kiritiri,65.0,75.0,5200.0,Embu,2023-01-16
Mixed-Traditional ,Kiritiri,65.0,75.0,5990.0,Embu,2023-01-23
Mixed-Traditional ,Kiritiri,60.0,70.0,5200.0,Embu,2023-01-26
Mixed-Traditional ,Kiritiri,60.0,70.0,6090.0,Embu,2023-01-30
Mixed-Traditional ,Kiritiri,60.0,70.0,6800.0,Embu,2023-02-06
Mixed-Traditional ,Kiritiri,60.0,70.0,6400.0,Embu,2023-02-09
Mixed-Traditional ,Kiritiri,60.0,70.0,7400.0,Embu,2023-02-13
Mixed-Traditional ,Kiritiri,70.0,80.0,5500.0,Embu,2023-02-20
Mixed-Traditional ,Kiritiri,65.0,80.0,6700.0,Embu,2023-02-23
Mixed-Traditional ,Kiritiri,70.0,80.0,7200.0,Embu,2023-02-27
Mixed-Traditional ,Kiritiri,70.0,80.0,5700.0,Embu,2023-03-02
Mixed-Traditional ,Kiritiri,70.0,80.0,5600.0,Embu,2023-03-06
Mixed-Traditional ,Kiritiri,70.0,80.0,7700.0,Embu,2023-03-09
Mixed-Traditional ,Kiritiri,70.0,80.0,8500.0,Embu,2023-03-13
Mixed-Traditional ,Kiritiri,70.0,80.0,6600.0,Embu,2023-03-16
Mixed-Traditional ,Kiritiri,70.0,80.0,6700.0,Embu,2023-03-20
Mixed-Traditional ,Kiritiri,70.0,80.0,7300.0,Embu,2023-03-23
Mixed-Traditional ,Kiritiri,66.0,80.0,9890.0,Embu,2023-03-27
Mixed-Traditional ,Kiritiri,66.0,80.0,7200.0,Embu,2023-03-30
Mixed-Traditional ,Kiritiri,66.0,80.0,6700.0,Embu,2023-04-03
Mixed-Traditional ,Kiritiri,66.7,80.0,5400.0,Embu,2023-04-10
Mixed-Traditional ,Kiritiri,66.7,80.0,5500.0,Embu,2023-04-13
Mixed-Traditional ,Kiritiri,66.7,80.0,5090.0,Embu,2023-04-13
Mixed-Traditional ,Kiritiri,66.7,80.0,5500.0,Embu,2023-04-17
Mixed-Traditional ,Kiritiri,66.7,80.0,5700.0,Embu,2023-04-27
Mixed-Traditional ,Kiritiri,66.7,80.0,5000.0,Embu,2023-05-04
Mixed-Traditional ,Kiritiri,66.7,80.0,6800.0,Embu,2023-05-11
Mixed-Traditional ,Kiritiri,66.7,80.0,5800.0,Embu,2023-05-15
Mixed-Traditional ,Kiritiri,66.7,80.0,6800.0,Embu,2023-05-15
Mixed-Traditional ,Kiritiri,66.7,80.0,5050.0,Embu,2023-05-18
Mixed-Traditional ,Kiritiri,66.7,80.0,6200.0,Embu,2023-05-22
Mixed-Traditional ,Kiritiri,72.2,85.0,5700.0,Embu,2023-05-25
Mixed-Traditional ,Kiritiri,72.2,85.0,4000.0,Embu,2023-05-29
Mixed-Traditional ,Kiritiri,72.2,85.0,7700.0,Embu,2023-06-05
Mixed-Traditional ,Kiritiri,72.2,85.0,5200.0,Embu,2023-06-08
Mixed-Traditional ,Kiritiri,74.0,85.0,5700.0,Embu,2023-06-12
Mixed-Traditional ,Kiritiri,74.0,85.0,5200.0,Embu,2023-06-19
Mixed-Traditional ,Kiritiri,74.0,85.0,7200.0,Embu,2023-06-22
Mixed-Traditional ,Kiritiri,74.0,85.0,5700.0,Embu,2023-06-26
Mixed-Traditional ,Kiritiri,74.0,85.0,5300.0,Embu,2023-06-29
Mixed-Traditional ,Kiritiri,74.0,85.0,6590.0,Embu,2023-07-06
Mixed-Traditional ,Kiritiri,74.0,85.0,6500.0,Embu,2023-07-10
Mixed-Traditional ,Kiritiri,74.0,85.0,6800.0,Embu,2023-07-17
Mixed-Traditional ,Kiritiri,55.0,130.0,6100.0,Embu,2023-07-27
White Maize,Kiritiri,30.0,40.0,8500.0,Embu,2021-09-20
White Maize,Kiritiri,30.0,40.0,5600.0,Embu,2021-09-20
White Maize,Kiritiri,30.0,40.0,3600.0,Embu,2021-09-23
White Maize,Kiritiri,30.0,40.0,7600.0,Embu,2021-09-27
White Maize,Kiritiri,40.0,80.0,6500.0,Embu,2021-10-04
White Maize,Kiritiri,30.0,40.0,23600.0,Embu,2021-10-07
White Maize,Kiritiri,30.0,80.0,8900.0,Embu,2021-10-14
White Maize,Kiritiri,30.0,40.0,15800.0,Embu,2021-10-18
White Maize,Kiritiri,35.0,40.0,5090.0,Embu,2021-10-25
White Maize,Kiritiri,42.0,45.0,8100.0,Embu,2021-10-28
White Maize,Kiritiri,35.0,45.0,5400.0,Embu,2021-11-01
White Maize,Kiritiri,30.0,40.0,6500.0,Embu,2021-11-04
White Maize,Kiritiri,30.0,40.0,3600.0,Embu,2021-11-08
White Maize,Kiritiri,30.0,40.0,6400.0,Embu,2021-11-15
White Maize,Kiritiri,30.0,40.0,5700.0,Embu,2021-11-22
White Maize,Kiritiri,30.0,40.0,6500.0,Embu,2021-11-25
White Maize,Kiritiri,30.0,40.0,6800.0,Embu,2021-12-02
White Maize,Kiritiri,30.0,40.0,4200.0,Embu,2021-12-09
White Maize,Kiritiri,30.0,40.0,4500.0,Embu,2021-12-16
White Maize,Kiritiri,30.0,40.0,6500.0,Embu,2021-12-20
White Maize,Kiritiri,30.0,40.0,5800.0,Embu,2021-12-23
White Maize,Kiritiri,30.0,40.0,6300.0,Embu,2022-01-06
White Maize,Kiritiri,30.0,40.0,5300.0,Embu,2022-01-10
White Maize,Kiritiri,30.0,40.0,5680.0,Embu,2022-01-13
White Maize,Kiritiri,33.0,36.0,5300.0,Embu,2022-01-24
White Maize,Kiritiri,33.0,36.0,5200.0,Embu,2022-01-27
White Maize,Kiritiri,33.0,36.0,6500.0,Embu,2022-01-31
White Maize,Kiritiri,33.0,36.0,6900.0,Embu,2022-02-07
White Maize,Kiritiri,40.0,45.0,8800.0,Embu,2022-02-21
White Maize,Kiritiri,40.0,45.0,6500.0,Embu,2022-02-24
White Maize,Kiritiri,40.0,45.0,8600.0,Embu,2022-02-28
White Maize,Kiritiri,40.0,45.0,9800.0,Embu,2022-02-28
White Maize,Kiritiri,40.0,45.0,5200.0,Embu,2022-03-03
White Maize,Kiritiri,40.0,45.0,5200.0,Embu,2022-03-07
White Maize,Kiritiri,36.0,40.0,4600.0,Embu,2022-03-14
White Maize,Kiritiri,36.0,40.0,4900.0,Embu,2022-03-17
White Maize,Kiritiri,36.0,40.0,4990.0,Embu,2022-03-21
White Maize,Kiritiri,36.0,40.0,4800.0,Embu,2022-03-28
White Maize,Kiritiri,36.0,40.0,4000.0,Embu,2022-03-31
White Maize,Kiritiri,40.0,45.0,5900.0,Embu,2022-04-07
White Maize,Kiritiri,40.0,45.0,4600.0,Embu,2022-04-11
White Maize,Kiritiri,40.0,45.0,5600.0,Embu,2022-04-14
White Maize,Kiritiri,45.0,50.0,3400.0,Embu,2022-04-25
White Maize,Kiritiri,45.0,50.0,4400.0,Embu,2022-04-28
White Maize,Kiritiri,45.0,50.0,3800.0,Embu,2022-05-05
White Maize,Kiritiri,110.0,120.0,4400.0,Embu,2022-05-12
White Maize,Kiritiri,100.0,120.0,4600.0,Embu,2022-05-19
White Maize,Kiritiri,50.0,60.0,3400.0,Embu,2022-05-23
White Maize,Kiritiri,50.0,60.0,3500.0,Embu,2022-05-25
White Maize,Kiritiri,100.0,120.0,5100.0,Embu,2022-05-30
White Maize,Kiritiri,50.0,60.0,5000.0,Embu,2022-06-02
White Maize,Kiritiri,50.0,60.0,4300.0,Embu,2022-06-06
White Maize,Kiritiri,65.0,75.0,5100.0,Embu,2022-06-13
White Maize,Kiritiri,70.0,90.0,3900.0,Embu,2022-06-16
White Maize,Kiritiri,70.0,90.0,4800.0,Embu,2022-06-20
White Maize,Kiritiri,80.0,90.0,3800.0,Embu,2022-06-27
White Maize,Kiritiri,80.0,90.0,3500.0,Embu,2022-06-30
White Maize,Kiritiri,75.0,85.0,5900.0,Embu,2022-07-07
White Maize,Kiritiri,80.0,85.0,3800.0,Embu,2022-07-14
White Maize,Kiritiri,75.0,85.0,4200.0,Embu,2022-07-18
White Maize,Kiritiri,75.0,85.0,3800.0,Embu,2022-07-21
White Maize,Kiritiri,75.0,85.0,3000.0,Embu,2022-07-25
White Maize,Kiritiri,65.0,75.0,4600.0,Embu,2022-08-01
White Maize,Kiritiri,65.0,75.0,4500.0,Embu,2022-08-04
White Maize,Kiritiri,65.0,75.0,4600.0,Embu,2022-08-08
White Maize,Kiritiri,65.0,75.0,4600.0,Embu,2022-08-11
White Maize,Kiritiri,65.0,75.0,5200.0,Embu,2022-08-15
White Maize,Kiritiri,65.0,75.0,4690.0,Embu,2022-08-18
White Maize,Kiritiri,65.0,75.0,5600.0,Embu,2022-09-12
White Maize,Kiritiri,65.0,75.0,6500.0,Embu,2022-09-15
White Maize,Kiritiri,65.0,75.0,7800.0,Embu,2022-09-19
White Maize,Kiritiri,65.0,75.0,8200.0,Embu,2022-09-22
White Maize,Kiritiri,65.0,75.0,6200.0,Embu,2022-09-26
White Maize,Kiritiri,65.0,75.0,5500.0,Embu,2022-09-29
White Maize,Kiritiri,65.0,75.0,6900.0,Embu,2022-10-06
White Maize,Kiritiri,65.0,75.0,6700.0,Embu,2022-10-13
White Maize,Kiritiri,65.0,75.0,6900.0,Embu,2022-10-17
White Maize,Kiritiri,65.0,75.0,6990.0,Embu,2022-10-24
White Maize,Kiritiri,65.0,75.0,7800.0,Embu,2022-10-27
White Maize,Kiritiri,65.0,75.0,7200.0,Embu,2022-10-31
White Maize,Kiritiri,65.0,75.0,6800.0,Embu,2022-11-03
White Maize,Kiritiri,65.0,75.0,8600.0,Embu,2022-11-07
White Maize,Kiritiri,65.0,75.0,5700.0,Embu,2022-11-10
White Maize,Kiritiri,65.0,75.0,6900.0,Embu,2022-11-14
White Maize,Kiritiri,65.0,75.0,6800.0,Embu,2022-11-17
White Maize,Kiritiri,65.0,75.0,7200.0,Embu,2022-11-28
White Maize,Kiritiri,65.0,75.0,6400.0,Embu,2022-12-01
White Maize,Kiritiri,65.0,75.0,7700.0,Embu,2022-12-05
White Maize,Kiritiri,65.0,75.0,6990.0,Embu,2022-12-08
White Maize,Kiritiri,65.0,75.0,7200.0,Embu,2022-12-19
White Maize,Kiritiri,65.0,75.0,7300.0,Embu,2022-12-22
White Maize,Kiritiri,65.0,75.0,6690.0,Embu,2023-01-05
White Maize,Kiritiri,65.0,75.0,7400.0,Embu,2023-01-12
White Maize,Kiritiri,65.0,75.0,6890.0,Embu,2023-01-16
White Maize,Kiritiri,60.0,70.0,7400.0,Embu,2023-01-26
White Maize,Kiritiri,60.0,70.0,6000.0,Embu,2023-01-30
White Maize,Kiritiri,60.0,70.0,4600.0,Embu,2023-02-06
White Maize,Kiritiri,60.0,70.0,5400.0,Embu,2023-02-09
White Maize,Kiritiri,60.0,70.0,5800.0,Embu,2023-02-13
White Maize,Kiritiri,65.0,80.0,5800.0,Embu,2023-02-23
White Maize,Kiritiri,70.0,80.0,6090.0,Embu,2023-02-27
White Maize,Kiritiri,70.0,80.0,6300.0,Embu,2023-03-02
White Maize,Kiritiri,70.0,80.0,6600.0,Embu,2023-03-06
White Maize,Kiritiri,70.0,80.0,7500.0,Embu,2023-03-09
White Maize,Kiritiri,70.0,80.0,6400.0,Embu,2023-03-13
White Maize,Kiritiri,70.0,80.0,7000.0,Embu,2023-03-16
White Maize,Kiritiri,70.0,80.0,6400.0,Embu,2023-03-20
White Maize,Kiritiri,70.0,80.0,6900.0,Embu,2023-03-23
White Maize,Kiritiri,66.0,80.0,6800.0,Embu,2023-03-27
White Maize,Kiritiri,66.0,80.0,6400.0,Embu,2023-03-30
White Maize,Kiritiri,66.0,80.0,6000.0,Embu,2023-04-03
White Maize,Kiritiri,66.7,80.0,6100.0,Embu,2023-04-10
White Maize,Kiritiri,66.7,80.0,4800.0,Embu,2023-04-17
White Maize,Kiritiri,66.7,80.0,5500.0,Embu,2023-04-27
White Maize,Kiritiri,66.7,80.0,4500.0,Embu,2023-05-04
White Maize,Kiritiri,66.7,80.0,5700.0,Embu,2023-05-11
White Maize,Kiritiri,66.7,80.0,5600.0,Embu,2023-05-18
White Maize,Kiritiri,66.7,80.0,5700.0,Embu,2023-05-22
White Maize,Kiritiri,77.2,85.0,4900.0,Embu,2023-05-25
White Maize,Kiritiri,77.2,85.0,4600.0,Embu,2023-05-29
White Maize,Kiritiri,72.2,85.0,6000.0,Embu,2023-06-05
White Maize,Kiritiri,72.2,85.0,5500.0,Embu,2023-06-08
White Maize,Kiritiri,74.0,85.0,4800.0,Embu,2023-06-12
White Maize,Kiritiri,74.0,85.0,6400.0,Embu,2023-06-19
White Maize,Kiritiri,74.0,85.0,5400.0,Embu,2023-06-22
White Maize,Kiritiri,74.0,85.0,5900.0,Embu,2023-06-26
White Maize,Kiritiri,74.0,85.0,6200.0,Embu,2023-06-29
White Maize,Kiritiri,74.0,85.0,6800.0,Embu,2023-07-10
White Maize,Kiritiri,55.0,130.0,5200.0,Embu,2023-07-27
Yellow Maize,Kiritiri,74.0,85.0,5700.0,Embu,2023-07-06
Mixed-Traditional ,Runyenjes,28.89,30.0,33300.0,Embu,2021-09-13
Mixed-Traditional ,Runyenjes,30.0,30.0,58500.0,Embu,2021-09-23
White Maize,Runyenjes,30.0,30.0,23850.0,Embu,2021-10-02
White Maize,Runyenjes,30.0,30.0,32850.0,Embu,2021-10-09
White Maize,Runyenjes,31.11,35.0,20200.0,Embu,2021-10-14
White Maize,Runyenjes,31.11,35.0,25650.0,Embu,2021-10-23
White Maize,Runyenjes,31.11,35.0,23130.0,Embu,2021-10-28
White Maize,Runyenjes,33.33,35.0,27900.0,Embu,2021-11-06
White Maize,Runyenjes,33.33,35.0,43650.0,Embu,2021-11-11
White Maize,Runyenjes,33.33,35.0,37800.0,Embu,2021-11-18
White Maize,Runyenjes,33.33,35.0,34200.0,Embu,2021-11-27
White Maize,Runyenjes,31.11,33.0,31500.0,Embu,2021-12-06
White Maize,Runyenjes,37.78,40.0,61200.0,Embu,2021-12-16
White Maize,Runyenjes,61.11,67.0,20700.0,Embu,2022-09-21
White Maize,Runyenjes,61.11,70.0,13680.0,Embu,2022-09-24
White Maize,Runyenjes,61.11,70.0,25650.0,Embu,2022-09-28
White Maize,Runyenjes,61.11,70.0,3168.0,Embu,2022-10-06
White Maize,Runyenjes,61.11,70.0,28800.0,Embu,2022-10-12
White Maize,Runyenjes,53.33,65.0,32400.0,Embu,2022-10-22
White Maize,Runyenjes,53.33,70.0,25650.0,Embu,2022-11-14
White Maize,Runyenjes,53.33,70.0,29250.0,Embu,2022-11-19
White Maize,Runyenjes,61.11,70.0,38610.0,Embu,2022-12-03
White Maize,Runyenjes,61.11,70.0,43650.0,Embu,2022-12-17
White Maize,Runyenjes,55.56,65.0,35100.0,Embu,2023-01-09
White Maize,Runyenjes,55.56,65.0,58500.0,Embu,2023-01-18
White Maize,Runyenjes,55.56,65.0,48600.0,Embu,2023-01-26
White Maize,Runyenjes,55.56,60.0,64800.0,Embu,2023-01-30
White Maize,Runyenjes,55.56,60.0,61200.0,Embu,2023-02-04
White Maize,Runyenjes,66.67,70.0,48510.0,Embu,2023-02-18
White Maize,Runyenjes,61.11,70.0,22500.0,Embu,2023-03-23
White Maize,Runyenjes,63.33,65.0,48600.0,Embu,2023-04-15
White Maize,Runyenjes,63.33,65.0,40950.0,Embu,2023-04-27
White Maize,Runyenjes,66.67,65.0,38250.0,Embu,2023-05-17
White Maize,Runyenjes,72.22,75.0,46800.0,Embu,2023-05-20
White Maize,Runyenjes,60.0,75.0,13950.0,Embu,2023-06-08
White Maize,Runyenjes,62.22,75.0,16200.0,Embu,2023-06-24
White Maize,Runyenjes,62.22,75.0,22950.0,Embu,2023-07-10
White Maize,Runyenjes,50.0,60.0,30150.0,Embu,2023-07-24
White Maize,Runyenjes,52.22,60.0,32850.0,Embu,2023-07-31
